,EXP_DATE,EFF_DATE,CORP_NAME,TRADE_NAME,LICENSEE,TAXKEY_NUMBER,HOUSE_NR,SDIR,STREET,STTYPE,ALDERMANIC_DISTRICT,POLICE_DISTRICT,LIC_TYPE,License Type Full Name,TOT_CAP,ROOM_CAP,TAXKEY,CITY,lat,lon
99,2020-02-25,2019-02-21,Sunny and Son Investments LLC,Value Food and Liquor,"GURINDER SINGH, Agt",2850804000.0,3160,N,27th,ST,7.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,2850804000,"Milwaukee, WI",43.0762942422498,-87.9471600999185
100,2020-05-20,2019-05-09,M N Supermarket Inc,Kilbourn Supermarket,"DAVINDER SINGH, Agt",3881204000.0,901,N,27th,ST,4.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3881204000,"Milwaukee, WI",43.0427477879059,-87.947584979905
101,2020-05-08,2019-04-17,JSJK Inc,Royal India Bar & Grill,"Paramjit Kaur, Agt",5340092100.0,3400,S,27th,ST,13.0,6.0,BTAVN,Class B Tavern License,,,5340092100,"Milwaukee, WI",42.982989,-87.948122
102,2020-01-17,2018-12-18,"GK&D Enterprises, Inc",Omega Family Restaurant,"Debbie Koutromanos, Agt",5331104000.0,3473,S,27th,ST,11.0,6.0,BTAVN,Class B Tavern License,250.0,,5331104000,"Milwaukee, WI",42.9817956734694,-87.9481354081633
103,2020-03-21,2019-03-22,"Blazin Wings, Inc",Buffalo Wild Wings #415,"Matthew F Horgan, Agt",5521602000.0,3636,S,27th,ST,13.0,6.0,BTAVN,Class B Tavern License,,,5521602000,"Milwaukee, WI",42.9802312727273,-87.9481533030303
104,2020-11-05,2019-10-25,"JB's on 41, Inc",JB's on 41,"DAVID L BARDON, Agt",5779992100.0,4040,S,27th,ST,13.0,6.0,BTAVN,Class B Tavern License,576.0,,5779992100,"Milwaukee, WI",42.9703937272727,-87.948263010101
105,2020-05-28,2019-06-05,Pho Cali Restaurant,Pho Cali Restaurant,"Anhvu T Nguyen, SP",6231002000.0,4756,S,27th,ST,13.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,6231002000,"Milwaukee, WI",42.9583807145329,-87.9486318690098
106,2020-06-19,2019-05-29,"Japnoor, Inc.",Indian Bazaar,"CHARANJEET SINGH, Agt",6441721100.0,5254,S,27th,ST,13.0,6.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,6441721100,"Milwaukee, WI",42.9493105306122,-87.9488303877551
107,2020-03-07,2019-02-28,"Yogeshwar, LLC",Discount Cigarette & Beer,"Narendra M Patel, Agt",6441622100.0,5320,S,27th,ST,13.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,6441622100,"Milwaukee, WI",42.94811,-87.9488595
108,2020-07-26,2019-07-15,Walgreen Co,Walgreens #2911,"Daniel E Speich, Agt",6900941100.0,6292,S,27th,ST,13.0,6.0,ALQML,Class A Malt & Class A Liquor License,,,6900941100,"Milwaukee, WI",42.9308747,-87.9485553456951
109,2020-02-08,2019-01-14,Lama LLC,One Stop Mart,"BELAL N ATARI, Agt",3091108100.0,2709,N,28th,ST,15.0,5.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3091108100,"Milwaukee, WI",43.0685854471268,-87.9487377777415
110,2020-03-28,2019-02-27,OUR LADY QUEEN OF PEACE CONGREGATION,OUR LADY QUEEN OF PEACE CONGREGATION,"ANN DARGIS, Agt",,3222,S,29TH,ST,11.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,5331122000,"Milwaukee, WI",42.9864410816327,-87.9505744489796
111,2019-12-20,2018-11-27,GLASS SLIPPER,GLASS SLIPPER,"JIMMY D JORDAN, SP",2820383100.0,3250,N,2ND,ST,6.0,5.0,BTAVN,Class B Tavern License,80.0,,2820383100,"Milwaukee, WI",43.077688,-87.912464
112,2020-02-20,2019-02-21,"Crab It Your Way, LLC",Crab It Your Way,"Devonzell Hollingsworth, Agt",3610622000.0,823,N,2ND,ST,4.0,1.0,BTAVN,Class B Tavern License,,,3610622000,"Milwaukee, WI",43.0407707,-87.9131998
113,2020-11-28,2019-11-06,"MJ DePalma,LLC",The Dark Horse,"MONICA J DE PALMA, Agt",4620402000.0,1517,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,80.0,,4620402000,"Milwaukee, WI",43.011942,-87.9125601
114,2020-11-28,2019-11-06,"MJ DePalma,LLC",The Dark Horse,"MONICA J DE PALMA, Agt",4620402000.0,1517,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,80.0,,4620402000,"Milwaukee, WI",43.011942,-87.9125601
115,2020-10-13,2019-09-27,"MULTIVERSE, INC",WOODY'S,"Alan F Kettering, Agt",4621185000.0,1579,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,99.0,,4621185000,"Milwaukee, WI",43.0143333,-87.9127613
116,2020-06-30,2019-06-19,"THE SALOON, LTD",JUST ART'S SALOON,"ARTHUR R GUENTHER, Agt",4280219000.0,181,S,2ND,ST,12.0,1.0,BTAVN,Class B Tavern License,70.0,,4280219000,"Milwaukee, WI",43.011942,-87.9125601
117,2020-04-17,2019-04-18,Rec Room Craft Co LLC,Rec Room Craft Co,"Krista A Bach, Agt",4280286000.0,219,S,2ND,ST,12.0,1.0,BTAVN,Class B Tavern License,,,4280286000,"Milwaukee, WI",43.011942,-87.9125601
118,2020-02-07,2019-01-14,"STRAIGHT AHEAD, INC",CAROLINE'S,"CAROL R RUBITSKY, Agt",4280341000.0,401,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,136.0,,4280341000,"Milwaukee, WI",43.011942,-87.9125601
119,2020-02-13,2019-02-05,"ZAD'S, INC",ZAD'S,"TERRY M ZADRA, Agt",,436,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,160.0,,4280338000,"Milwaukee, WI",43.011942,-87.9125601
120,2020-08-18,2019-08-19,Movida LLC,Movida,"Aaron R Gersonde, Agt",4280419000.0,524,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,49.0,,4280419000,"Milwaukee, WI",43.011942,-87.9125601
121,2020-05-08,2019-04-16,KARAMPELAS INVESTMENTS INC,GYRO PALACE,"NICK A KARAMPELAS, Agt",4281011000.0,602,S,2ND,ST,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,75.0,,4281011000,"Milwaukee, WI",43.011942,-87.9125601
122,2020-03-03,2019-02-28,Central Standard LLC,Central Standard Craft Distillery,"William P McQuillian, Agt",4281071000.0,613,S,2ND,ST,12.0,2.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4281071000,"Milwaukee, WI",43.0250114,-87.9128665
123,2019-12-25,2018-12-21,"700 CLUB, LLC",SABBATIC,"JAY K STAMATES, Agt",4311171000.0,700,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,80.0,,4311171000,"Milwaukee, WI",43.011942,-87.9125601
124,2020-04-16,2019-04-15,"THE V BAR, LLC",The Tin Widow,"SAMUEL L BERMAN, Agt",4310701000.0,703,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,49.0,,4310701000,"Milwaukee, WI",43.0240647,-87.9128196
125,2020-03-01,2019-02-05,"CIELITO LINDO, LLC",CIELITO LINDO,"RODRIGO R LOPEZ, Agt",,733,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,198.0,,4310708100,"Milwaukee, WI",43.011942,-87.9125601
126,2020-11-12,2019-11-05,"STENY'S, INC",STENY'S,"JEROME L STENSTRUP, Agt",4310616000.0,800,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,160.0,,4310616000,"Milwaukee, WI",43.011942,-87.9125601
127,2020-06-28,2019-05-29,"LOLA'S, LLC",Walker's Pint,"ELIZABETH A BOENNING, Agt",4310612000.0,818,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,150.0,93 inside. 57 out with 1 portable restroom,4310612000,"Milwaukee, WI",43.0227359,-87.9124154105629
128,2020-05-12,2019-05-07,"FLUID, INC",FLUID,"WILLIAM M WARDLOW, Agt",,819,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,106.0,,4311003000,"Milwaukee, WI",43.011942,-87.9125601
129,2020-05-12,2019-04-16,CRAZY WATER,CRAZY WATER,"PEGGY J MAGISTER, SP",4311016000.0,839,S,2ND,ST,12.0,2.0,BTAVN,Class B Tavern License,62.0,,4311016000,"Milwaukee, WI",43.011942,-87.9125601
130,2020-03-10,2019-03-11,Carters Mini Mart,Carters Mini Mart,"Lathea D Brooks, Agt",3610622000.0,823,N,2nd,ST,4.0,1.0,ALQML,Class A Malt & Class A Liquor License,,,3610622000,"Milwaukee, WI",43.0407707,-87.9131998
131,2019-11-26,2018-12-06,"Braise Restaurant, LLC",Braise Restaurant,"David K Swanson, Agt",4310221100.0,1101,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,202.0,,4310221100,"Milwaukee, WI",43.011942,-87.9125601
132,2020-07-25,2019-07-09,Aramark Corporation,Rockwell Automation/Cafe,"Heidi M Petrakis, Agt",4310281113.0,1201,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4310281113,"Milwaukee, WI",43.0185903,-87.9129351
133,2019-12-17,2018-12-21,Full of Beans LLC,Full of Beans Cafe,"JoAnn R Hausknecht, Agt",4280240100.0,184,S,2nd,ST,12.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,4280240100,"Milwaukee, WI",43.011942,-87.9125601
134,2019-12-17,2018-12-21,Full of Beans LLC,Full of Beans Cafe,"JoAnn R Hausknecht, Agt",4280240100.0,184,S,2nd,ST,12.0,1.0,CWINE,Class C Wine Retailer's License,,,4280240100,"Milwaukee, WI",43.011942,-87.9125601
135,2020-09-23,2019-09-27,Indulgence Chocolatiers LLC,Indulgence Chocolatiers,"Julie A Waterman, Agt",4280284000.0,211,S,2nd,ST,12.0,1.0,BTAVN,Class B Tavern License,,,4280284000,"Milwaukee, WI",43.0290653,-87.9127777
136,2020-01-03,2018-12-18,"S&S Hospitality Concepts, LLC",Black Sheep,"MICHAEL R SORGE, Agt",4280272000.0,216,S,2nd,ST,12.0,1.0,BTAVN,Class B Tavern License,,,4280272000,"Milwaukee, WI",43.0289609,-87.9124333
137,2020-02-20,2019-02-15,"Gordo's Water Street, LLC",Toast,"Gordon Goggin, Agt",4280289000.0,231,S,2nd,ST,12.0,1.0,BTAVN,Class B Tavern License,,,4280289000,"Milwaukee, WI",43.028643,-87.9127722
138,2020-10-13,2019-10-21,Shakersmilwaukee Inc,Shakers Cigar Bar and World Cafe,"ROBERT G WEISS, Agt",4280335000.0,422,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,144.0,,4280335000,"Milwaukee, WI",43.011942,-87.9125601
139,2020-07-17,2019-06-18,Morel Restaurant LLC,Morel Restaurant,"Jonathan S Manyo, Agt",4280337100.0,430,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4280337100,"Milwaukee, WI",43.02664815,-87.9124175030174
140,2020-10-13,2019-09-24,Caminobar LLC,Camino,"CASEY A RATACZAK, Agt",4280338000.0,434,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,48.0,48 Interior,4280338000,"Milwaukee, WI",43.011942,-87.9125601
141,2020-01-16,2018-12-21,Var Gallery & Studios LLC,Var Gallery & Studios,"Josh Hintz, Agt",4280444000.0,643,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4280444000,"Milwaukee, WI",43.011942,-87.9125601
142,2020-07-05,2019-06-18,"Noble Provisions, LLC",The Noble,"DAVID G KRESSIN, Agt",4311172000.0,704,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,50.0,,4311172000,"Milwaukee, WI",43.011942,-87.9125601
143,2020-08-15,2019-08-14,801-09 LLC,LEVEL (LVL),"Joseph A Angeli, Agt",4311000100.0,801,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,772.0,"480 for first floor and outdoor patio, 200 for 2nd floor, 92 for lower level. Total on premises would be 772.",4311000100,"Milwaukee, WI",43.02304875,-87.9129802741354
144,2020-01-21,2019-01-22,"Rebel, LLC",Snack Boys,"JOHN C REVORD, Agt",4310613000.0,814,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4310613000,"Milwaukee, WI",43.011942,-87.9125601
145,2020-04-12,2019-03-27,Saz's Catering Inc,South Second: A Saz's Hospitality Group Property,"Stephanie L Sazama-Schneck, Agt",4310610000.0,838,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,240.0,,4310610000,"Milwaukee, WI",43.011942,-87.9125601
146,2019-12-10,2018-11-27,Meraki LLC,Meraki,"Marshall F Meier, Agt",4310946000.0,939,S,2nd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4310946000,"Milwaukee, WI",43.011942,-87.9125601
147,2020-01-18,2018-12-18,"GOLD RUSH 1900, LLC",JO JO'S FRIED CHICKEN,"YOUSEF N HINNAWI, Agt",4710079000.0,1900,S,31ST,ST,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4710079000,"Milwaukee, WI",43.010225,-87.952679
148,2020-02-26,2019-02-05,"EL SENORIAL, LLC",EL SENORIAL,"MIGUEL HUERTA, Agt",4581711000.0,1901,S,31ST,ST,8.0,2.0,BTAVN,Class B Tavern License,76.0,,4581711000,"Milwaukee, WI",43.010229,-87.952903
149,2020-05-29,2019-05-09,MIKE'S FOOD,MIKE'S FOOD,"MOHAMMAD B ABDELLATIF, SP",,1556,N,33RD,ST,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3651135000,"Milwaukee, WI",43.0508674287903,-87.955160609569
150,2019-12-12,2018-11-27,Scott Beer & Food LLC,El Rincon Grocery,"GURMUKH SINGH, Agt",4351060100.0,1201,S,33rd,ST,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4351060100,"Milwaukee, WI",43.01892,-87.955231
151,2020-01-18,2018-12-18,"MEGA MARTS, LLC",PICK 'N SAVE #879,"JASON R DIXON, Agt",3271861000.0,2355,N,35TH,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3271861000,"Milwaukee, WI",43.0616154618565,-87.9576172499078
152,2020-10-18,2019-09-24,TJ'S ON 35TH ST,TJ'S ON 35TH ST,"TOMMIE L JONES, SP",4020009000.0,237,N,35TH,ST,10.0,3.0,BTAVN,Class B Tavern License,50.0,,4020009000,"Milwaukee, WI",43.0330521210906,-87.9578498694838
153,2020-05-10,2019-04-16,BUYRITE FOOD & LIQUOR,BUYRITE FOOD & LIQUOR,"GEORGE C KUSAK, SP",3261496100.0,2500,N,35TH,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3261496100,"Milwaukee, WI",43.064385,-87.957352
154,2020-03-23,2019-02-27,SKYWAY FOOD MART,SKYWAY FOOD MART,"AVTAR S KANG, SP",3271527000.0,2601,N,35TH,ST,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3271527000,"Milwaukee, WI",43.066198,-87.957549
155,2020-04-24,2019-04-16,FAMILY FOOD MARKET,FAMILY FOOD MARKET,"NASER A ASAD, SP",3080053000.0,2803,N,35TH,ST,15.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3080053000,"Milwaukee, WI",43.0698823457734,-87.9574954675593
156,2020-04-12,2019-03-27,The Cheetah Club,The Cheetah Club,"BEVERLY M NELSON, SP",2070013000.0,5048,N,35TH,ST,1.0,7.0,BTAVN,Class B Tavern License,160.0,,2070013000,"Milwaukee, WI",43.0387588,-87.957707
157,2019-12-20,2018-11-27,FIRST STOP FOODS,FIRST STOP FOODS,"ABDELMUNAM A ASAD, SP",,1330,S,35TH,ST,8.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4350486000,"Milwaukee, WI",43.0171812244898,-87.9578916734694
158,2020-02-21,2019-02-28,"ALDI, INC",ALDI #87,"Destiny S Fleischmann, Agt",4570130110.0,1441,S,35TH,ST,8.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4570130110,"Milwaukee, WI",43.0159717,-87.9579097
159,2020-09-09,2019-09-10,"MILWAUKEE'S FIREHOUSE, LLC",MILWAUKEE'S FIREHOUSE PUB,"COLLEEN C RUEDA, Agt",5100119100.0,2758,S,35TH,ST,11.0,6.0,BTAVN,Class B Tavern License,137.0,,5100119100,"Milwaukee, WI",42.994325330343,-87.9580035090483
160,2020-09-19,2019-08-30,"KP Liquor Three, Inc.",ABC Liquor & Beer Depot III,"NAVDIP KAUR, Agt",3651040100.0,1606,N,35th,ST,15.0,3.0,ALQML,Class A Malt & Class A Liquor License,,,3651040100,"Milwaukee, WI",43.051670530304,-87.9575064761292
161,2020-02-21,2019-02-05,Y & A Food Inc,Alliance Super Food Market,"Salah Qandeel, Agt",3261401100.0,2672,N,35th,ST,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3261401100,"Milwaukee, WI",43.0673597582451,-87.957307570527
162,2020-05-21,2019-05-07,Tomato Patch,Tomato Patch,"Judith A Styne, SP",2080001000.0,5173,N,35th,ST,1.0,7.0,BTAVN,Class B Tavern License,80.0,,2080001000,"Milwaukee, WI",43.0387588,-87.957707
163,2020-04-05,2019-03-26,Celebrity's Hall,Celebrity's Hall,"Raul Varela-Rodriguez, SP",4360514000.0,1329,S,35th,ST,8.0,2.0,BTAVN,Class B Tavern License,91.0,,4360514000,"Milwaukee, WI",43.0171832857143,-87.9578908571429
164,2020-02-07,2019-01-14,"G & R, INC",POLINA'S LIQUOR,"YANINA GOBERMAN, Agt",,3179,N,37TH,ST,7.0,7.0,ALQML,Class A Malt & Class A Liquor License,,,2871305000,"Milwaukee, WI",43.0765012510533,-87.9597990989753
165,2019-12-28,2018-12-28,C-NOTE'S SPORTS LOUNGE,C-NOTE'S SPORTS LOUNGE,"CEDRIC R HORTON, SP",2080010000.0,5138,N,37TH,ST,1.0,7.0,BTAVN,Class B Tavern License,49.0,,2080010000,"Milwaukee, WI",43.1106581336065,-87.9587876315998
166,2020-11-04,2019-10-16,"POLKA DOT SPIRITS, LLC",KOCHANSKI'S CONCERTINA BEER HALL,"ANDREW J KOCHANSKI, Agt",4720132000.0,1920,S,37TH,ST,8.0,2.0,BTAVN,Class B Tavern License,80.0,,4720132000,"Milwaukee, WI",43.0084418,-87.9604427
167,2020-05-31,2019-05-31,"TORY OF MILWAUKEE, INC",MC KIERNANS,"GENE M MC KIERNAN, Agt",4720163000.0,2066,S,37TH,ST,8.0,2.0,BTAVN,Class B Tavern License,99.0,,4720163000,"Milwaukee, WI",43.0084418,-87.9604427
168,2020-05-21,2019-05-17,"ADAM MINI MART, LLC",LLOYD FOOD,"BALWINDER SINGH, Agt",3481009000.0,2101,N,38TH,ST,15.0,3.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3481009000,"Milwaukee, WI",43.0576,-87.961258
169,2020-10-22,2019-10-15,ALVERNO COLLEGE,ALVERNO COLLEGE,"Melanie L Lucas, Agt",5329996110.0,3401,S,39TH,ST,11.0,6.0,BTAVN,Class B Tavern License,,,5329996110,"Milwaukee, WI",42.983164,-87.963196
170,2020-01-14,2019-01-07,Indertip Corp,Vienna Mini Mart,"AMANDEEP K DHINDSA, Agt",2680306000.0,3801,N,39th,ST,7.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,2680306000,"Milwaukee, WI",43.086072,-87.962275
171,2020-10-22,2019-10-15,"TRISKELE'S, LLC",TRISKELE'S,"LYNN M WINTER, Agt",4620972000.0,1801,S,3RD,ST,12.0,2.0,BTAVN,Class B Tavern License,72.0,,4620972000,"Milwaukee, WI",43.010927,-87.914073
172,2020-09-21,2019-09-23,A&H Foods LLC,El Paso Foods,"Amir Nagati F Mavrkis, Agt",4621153000.0,1559,S,3rd,ST,12.0,2.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,4621153000,"Milwaukee, WI",43.0149507999224,-87.9141073058298
173,2020-09-23,2019-09-04,The Chef's Table LLC,The Chef's Table,"David P Magnasco, Agt",4280415000.0,500,S,3rd,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4280415000,"Milwaukee, WI",43.026202,-87.913894
174,2020-01-21,2019-01-14,BLESSED SACRAMENT CONGREGATION,BLESSED SACRAMENT CONGREGATION,,,3100,S,41ST,ST,11.0,6.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,5320431000,"Milwaukee, WI",42.988252,-87.965308
175,2020-07-25,2019-07-09,"MOHINDRA, INC",VINCE'S BEER AND LIQUOR,"JAGDEEP S GREWAL, Agt",1229878110.0,7141,N,43RD,ST,9.0,4.0,ALQML,Class A Malt & Class A Liquor License,,,1229878110,"Milwaukee, WI",43.1474732132199,-87.9656300764234
176,2020-09-24,2019-08-24,"MILWAUKEE SPORTSERVICE, INC",Tailgate House,"THOMAS N OLSON, Agt",4229997000.0,201,S,46TH,ST,10.0,3.0,BTAVN,Class B Tavern License,,,4220010000,"Milwaukee, WI",43.026403,-87.972138
177,2020-07-25,2019-07-09,SACRED HEART CONGREGATION,SACRED HEART CHURCH,"Acasio Roche, Agt",3850638111.0,917,N,49TH,ST,10.0,3.0,BTAVN,Class B Tavern License,,,3850638111,"Milwaukee, WI",43.040658365162,-87.975433
178,2019-12-31,2018-12-27,ST SEBASTIAN CONGREGATION,St Sebastian Congregation,"JOANN M PERLEBERG, Agt",,1712,N,55TH,ST,10.0,3.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3461806100,"Milwaukee, WI",43.0531667638178,-87.9818921436679
179,2020-10-15,2019-09-24,Muzahem LLC,Hanna Food,"Fady Muzahem, Agt",3060784000.0,2778,N,59TH,ST,10.0,7.0,AMALT,Class A Fermented Malt Beverage Retailer's License,,,3060784000,"Milwaukee, WI",43.0691416303751,-87.9864309225059
180,2020-04-21,2019-05-07,Bounce Milwaukee LLC,Bounce Milwaukee,"Ryan M Clancy, Agt",5060103100.0,2801,S,5TH,CT,14.0,6.0,BTAVN,Class B Tavern License,255.0,,5060103100,"Milwaukee, WI",42.9932566467226,-87.9167688107412
181,2020-03-01,2019-02-28,ED'S LOUNGE,ED'S LOUNGE,"Larissa L Sharkey, SP",,2678,N,5TH,ST,6.0,5.0,BTAVN,Class B Tavern License,80.0,,3220972000,"Milwaukee, WI",43.0671295907864,-87.916901737023
182,2020-07-24,2019-07-09,"REDHEAD, INC",SAVOY'S,"DIANA L CONDON, Agt",3130124000.0,2901,N,5TH,ST,6.0,5.0,BTAVN,Class B Tavern License,160.0,,3130124000,"Milwaukee, WI",43.071274,-87.91708
183,2020-02-10,2019-10-23,LA Tropicana Foods LLC,LA Tropicana Foods,"SALWA B TALEB, Agt",4310852100.0,1011,S,5TH,ST,12.0,2.0,ALQML,Class A Malt & Class A Liquor License,,,4310852100,"Milwaukee, WI",43.0209268367347,-87.9169512040816
184,2020-07-29,2019-07-09,GUANAJUATO'S BAR,GUANAJUATO'S BAR,"FRANCISCO GONZALEZ, SR, SP",4670360000.0,1979,S,5TH,ST,12.0,2.0,BTAVN,Class B Tavern License,110.0,,4670360000,"Milwaukee, WI",43.0087466258599,-87.9169445774389
185,2020-08-28,2019-08-29,Walkers Lounge & Events LLC,Walkers Lounge & Events,"Felipe Martinez, Agt",4280465100.0,626,S,5TH,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4280465100,"Milwaukee, WI",43.0249539540701,-87.9167305665667
186,2020-04-11,2019-04-12,"LOUNGING AROUND, INC",Jynx Nightclub,"SAMER L ASAD, Agt",,715,S,5TH,ST,12.0,2.0,BTAVN,Class B Tavern License,320.0,2nd floor = 80; 1st floor = 240,4311072000,"Milwaukee, WI",43.0239754359376,-87.9169592522896
187,2020-06-29,2019-06-18,CLUB ANYTHING,CLUB ANYTHING,"TODD N NOVASIC, SP",4311052000.0,807,S,5TH,ST,12.0,2.0,BTAVN,Class B Tavern License,160.0,,4311052000,"Milwaukee, WI",43.0230477763088,-87.9169435657896
188,2020-03-26,2019-03-26,Cypress Lane LLC,Center Street Food and Liquor,"Gurinder S Nagra, Agt",3220974100.0,2667,N,5th,ST,6.0,5.0,ALQML,Class A Malt & Class A Liquor License,,,3220974100,"Milwaukee, WI",43.0669383386753,-87.9171274945944
189,2019-11-30,2019-01-10,Giri Corporation,Stone Creek Coffee,"Eric A Resch, Agt",3610877000.0,422,N,5th,ST,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3610877000,"Milwaukee, WI",43.03524265,-87.9171426745171
190,2019-11-30,2019-01-10,Giri Corporation,Stone Creek Coffee,"Eric A Resch, Agt",3610877000.0,422,N,5th,ST,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3610877000,"Milwaukee, WI",43.03524265,-87.9171426745171
191,2020-11-30,2019-11-05,Giri Corporation,Stone Creek Coffee,"Eric A Resch, Agt",3610877000.0,422,N,5th,ST,4.0,1.0,BBEER,Class B Fermented Malt Beverage Retailer's License,,,3610877000,"Milwaukee, WI",43.03524265,-87.9171426745171
192,2020-11-30,2019-11-05,Giri Corporation,Stone Creek Coffee,"Eric A Resch, Agt",3610877000.0,422,N,5th,ST,4.0,1.0,CWINE,Class C Wine Retailer's License,,,3610877000,"Milwaukee, WI",43.03524265,-87.9171426745171
193,2020-07-09,2019-09-09,"AAL MM, INC.",Arts At Large Cafe,"Sean T Kiebzak, Agt",4310186000.0,1100,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,512.0,,4310186000,"Milwaukee, WI",43.01992,-87.916725
194,2020-07-09,2019-09-09,"AAL MM, INC.",Arts At Large Cafe,"Sean T Kiebzak, Agt",4310186000.0,1100,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4310186000,"Milwaukee, WI",43.01992,-87.916725
195,2020-07-25,2019-09-25,"GMF Hotel, LLC",Courtyard By Marriott,"Shua Vang, Agt",5950851000.0,4620,S,5th,ST,13.0,6.0,BTAVN,Class B Tavern License,115.0,,5950851000,"Milwaukee, WI",42.9604003,-87.9159290439024
196,2020-08-20,2019-07-30,MobCraft Beer Inc,MobCraft Beer,"Henry W Schwartz, Agt",4281091000.0,505,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,265.0,,4281091000,"Milwaukee, WI",43.0261021,-87.91724015
197,2020-08-14,2019-08-15,Keen Hospitality Group LLC,Snifters,"Julio C Maldonado, Agt",4280468000.0,606,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,99.0,,4280468000,"Milwaukee, WI",43.0251278349429,-87.9167285377841
198,2020-02-21,2019-02-06,"Fuel Cafe 5th Street, Inc.",Fuel Cafe 5th Street,"KRISTYN A Eitel, Agt",4280460111.0,630,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4280460111,"Milwaukee, WI",43.0249536,-87.9165014
199,2020-08-01,2019-07-15,HM-MKE LLC,Hamburger Mary's,"Julia M Slota, Agt",4311100100.0,730,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4311100100,"Milwaukee, WI",43.023528,-87.9166888
200,2019-12-10,2018-11-27,Botanas LLC,Botanas,"Jaime A Gonzalez, Agt",4311046100.0,816,S,5th,ST,12.0,2.0,BTAVN,Class B Tavern License,,,4311046100,"Milwaukee, WI",43.0229647357962,-87.91672041204
201,2020-06-19,2019-06-18,A & R SOLUTIONS LLC,SOLUTIONS,"DIANE M O`HOTTO, Agt",5139977000.0,2730,S,60TH,ST,11.0,6.0,BTAVN,Class B Tavern License,25.0,,5139977000,"Milwaukee, WI",42.9950266841158,-87.9875272285556
